title;author;date;link;pdf_link;query;search_engine;nr_found;cite_count;doi;nix;nix;nix;nix;;;;
On the Move to Meaningful Internet Systems 2006: OTM 2006 Workshops: OTM Confederated International Conferences and Posters AWeSOMe   CAMS …;Z Tari - 2006 - books.google.com;2006;https://books.google.de/books?hl=de&lr=&id=htkRBwAAQBAJ&oi=fnd&pg=PA1010&dq=situation-aware+AND+choreography+AND+adapt*&ots=r-upMJ04gX&sig=6xuD81WKL_NSfbLznoAX1la-RLk;No PDF available;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
Mobile cloud business process management system for the internet of things: a survey;C Chang, SN Srirama, R Buyya - ACM Computing Surveys (CSUR), 2017 - dl.acm.org;2017;https://dl.acm.org/citation.cfm?id=3012000;https://arxiv.org/pdf/1512.07199;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;33;No DOI available;;;;;;;;
The extension of semantic formalization of service workflow specification language;W Viriyasitavat, L Da Xu, Z Bi - IEEE Transactions on Industrial …, 2019 - ieeexplore.ieee.org;2019;https://ieeexplore.ieee.org/abstract/document/8294213/;https://ieeexplore.ieee.org/iel7/9424/4389054/08294213.pdf;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;4;No DOI available;;;;;;;;
System and product for role-based tag management for collaborative services integrated within an SOA;JE Boyer, PA Coldicott, EE Kelley, E Lane… - US Patent …, 2011 - Google Patents;2011;https://patents.google.com/patent/US7991840B2/en;No PDF available;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;55;No DOI available;;;;;;;;
A reference architecture for healthcare supportive home systems from a systems-of-systems perspective;LMG Rodriguez - 2018 - tel.archives-ouvertes.fr;2018;https://tel.archives-ouvertes.fr/tel-02089352/;https://tel.archives-ouvertes.fr/tel-02089352/document;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
Role-based tag management for collaborative services integrated within a service oriented architecture;JE Boyer, PA Coldicott, EE Kelley, E Lane… - US Patent …, 2012 - Google Patents;2012;https://patents.google.com/patent/US8260859B2/en;No PDF available;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;23;No DOI available;;;;;;;;
Situation Recognition from Multi-Resolution Event Streams;S Pongpaichet - 2016 - escholarship.org;2016;https://escholarship.org/uc/item/9x37b5gd;https://cloudfront.escholarship.org/dist/prd/content/qt9x37b5gd/qt9x37b5gd.pdf;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
A framework for dynamically adaptable augmented reality systems;T Reicher - 2004 - mediatum.ub.tum.de;2004;https://mediatum.ub.tum.de/601755;https://mediatum.ub.tum.de/doc/601755/file.pdf;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;19;No DOI available;;;;;;;;
Special Aspects of Usability;A Hang, D Buschek, A De Luca, A Hösl, S Löhmann… - Citeseer;No year available;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.709.8334&rep=rep1&type=pdf;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.709.8334&rep=rep1&type=pdf;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
Future cloud systems design: challenges and research directions;A Taherkordi, F Zahid, Y Verginadis, G Horn - IEEE Access, 2018 - ieeexplore.ieee.org;2018;https://ieeexplore.ieee.org/abstract/document/8543679/;https://ieeexplore.ieee.org/iel7/6287639/6514899/08543679.pdf;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;3;No DOI available;;;;;;;;
NESSI Strategic Research Agenda;C DRAFT - nessi-europe.org;No year available;http://www.nessi-europe.org/files/ResearchPapers/NESSI_SRA_VOL_2.pdf;http://www.nessi-europe.org/files/ResearchPapers/NESSI_SRA_VOL_2.pdf;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
Semantic Web Service matchmakers: state of the art and challenges;H Dong, FK Hussain, E Chang - Concurrency and Computation …, 2013 - Wiley Online Library;2013;https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.2886;https://onlinelibrary.wiley.com/doi/pdf/10.1002/cpe.2886;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;45;No DOI available;;;;;;;;
Les Applications Long-Life dédiées à l'utilisation dans les smart;R Karchoud - 2017 - theses.fr;2017;https://www.theses.fr/2017PAUU3037;https://www.theses.fr/2017PAUU3037.pdf;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
Interface cultures: artistic aspects of interaction;C Sommerer, L Mignonneau, D King - 2015 - books.google.com;2015;https://books.google.de/books?hl=de&lr=&id=edFKCgAAQBAJ&oi=fnd&pg=PP1&dq=situation-aware+AND+choreography+AND+adapt*&ots=broceThCkT&sig=ZRSUduAwyqBfVOmaTjaxBMEB4lI;No PDF available;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;18;No DOI available;;;;;;;;
Adaptive touch panel synchronization;MO Johansson, M Midholt, OTN Moliner… - US Patent …, 2016 - Google Patents;2016;https://patents.google.com/patent/US9354744B2/en;No PDF available;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;9;No DOI available;;;;;;;;
Method and system for role based situation aware software;JE Boyer, EE Kelley, E Lane - US Patent 8,805,774, 2014 - Google Patents;2014;https://patents.google.com/patent/US8805774B2/en;No PDF available;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;23;No DOI available;;;;;;;;
Putney for game-audio;R Climent, M Pilkington - Skyler and Bliss Original Citation Adkins, Monty and … - core.ac.uk;No year available;https://core.ac.uk/download/pdf/30733117.pdf#page=355;https://core.ac.uk/download/pdf/30733117.pdf#page=355;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
Integrating different profiles to form a process;A Dogac, Y Kabak, T Namli, GBL Erturkmen - US Patent 8,321,237, 2012 - Google Patents;2012;https://patents.google.com/patent/US8321237B2/en;https://patentimages.storage.googleapis.com/43/23/18/27b6316856f35d/US8321237.pdf;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;7;No DOI available;;;;;;;;
Method and system for context aware collaborative tagging;JE Boyer, EE Kelley, E Lane - US Patent App. 12/046,914, 2009 - Google Patents;2009;https://patents.google.com/patent/US20090235167A1/en;No PDF available;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;113;No DOI available;;;;;;;;
Architecture de référence pour les systèmes d'e-santé à domicile dans la perspective de systèmes-de-systèmes;G Rodriguez, L Maria - 2018 - theses.fr;2018;https://www.theses.fr/2018LORIS493;https://www.theses.fr/2018LORIS493.pdf;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
Personalised wearable cardiac sensor services for pervasive self-care;A Krupaviciute - 2011 - tel.archives-ouvertes.fr;2011;https://tel.archives-ouvertes.fr/tel-00708340/;https://tel.archives-ouvertes.fr/tel-00708340/file/these.pdf;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;1;No DOI available;;;;;;;;
D3. 5-Rule-based modules for collective decision-making using autonomous unit rules and inter-unit communication;FS BT, RT BT, PM BT, MM UNIMORE - 2008 - researchgate.net;2008;https://www.researchgate.net/profile/Paul_Marrow/publication/281620057_EU_FP6_Project_CASCADAS_Deliverable_D35_Rule-based_modules_for_collective_decision-making_using_autonomous_unit_rules_and_inter-unit_communication/links/55f0154508aef559dc4504d4.pdf;https://www.researchgate.net/profile/Paul_Marrow/publication/281620057_EU_FP6_Project_CASCADAS_Deliverable_D35_Rule-based_modules_for_collective_decision-making_using_autonomous_unit_rules_and_inter-unit_communication/links/55f0154508aef559dc4504d4.pdf;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
Model Engineering Recent Papers;B Thalheim - Citeseer;No year available;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.467.6192&rep=rep1&type=pdf;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.467.6192&rep=rep1&type=pdf;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
 He Says You're Going To Play the Giant: Ethnographic Perspectives on a Cambodian Arts Class in Philadelphia. Philadelphia Folklore Project Working Papers# 8.;W Westerman - 1994 - ERIC;1994;https://eric.ed.gov/?id=ED402237;https://files.eric.ed.gov/fulltext/ED402237.pdf;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;1;No DOI available;;;;;;;;
Toward Supporting Unplanned Dynamic Changes of Service-Based Business Processes;CA Sun, Z Wang, Z Zhang, P Wang, X He, J Han - IEEE Access, 2019 - ieeexplore.ieee.org;2019;https://ieeexplore.ieee.org/abstract/document/8686075/;https://ieeexplore.ieee.org/iel7/6287639/8600701/08686075.pdf;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
Detection of false data injection attacks in smart grid cyber-physical systems;B Li - 2019 - dr.ntu.edu.sg;2019;https://dr.ntu.edu.sg/handle/10220/47640;https://dr.ntu.edu.sg/bitstream/handle/10220/47640/PhD-Thesis-LiBeibei-Final-New-Format-Softcopy.pdf?sequence=2;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
Twelve practical and useful questions about driving simulation;JK Caird, WJ Horrey - Handbook of driving simulation for …, 2011 - books.google.com;2011;https://books.google.de/books?hl=de&lr=&id=lnTA8sT8gkEC&oi=fnd&pg=SA5-PA1&dq=situation-aware+AND+choreography+AND+adapt*&ots=GVruVW9CuS&sig=4wSMDU6IUXrpnqEi2H8P9O9-G0M;No PDF available;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;61;No DOI available;;;;;;;;
Stories of modern technology failures and cognitive engineering successes;F Durso, NJ Cooke - 2007 - content.taylorfrancis.com;2007;https://content.taylorfrancis.com/books/download?dac=C2007-0-03994-6&isbn=9781410618481&format=googlePreviewPdf;No PDF available;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;51;No DOI available;;;;;;;;
Open-environmental ontology modeling;L Iribarne, N Padilla, JA Asensio… - … on Systems, Man …, 2011 - ieeexplore.ieee.org;2011;https://ieeexplore.ieee.org/abstract/document/5759757/;https://ieeexplore.ieee.org/iel5/3468/5876615/05759757.pdf;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;9;No DOI available;;;;;;;;
Holographic video capture and telepresence system;GD Smits - US Patent App. 15/804,909, 2018 - Google Patents;2018;https://patents.google.com/patent/US20180063484A1/en;No PDF available;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
On social and technical aspects of managing mobile Ad-hoc communities;B Klein - 2011 - othes.univie.ac.at;2011;http://othes.univie.ac.at/17816/;http://othes.univie.ac.at/17816/1/2011-10-13_0308798.pdf;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
PhD Thesis Proposal: Human-Machine Collaborative Optimization via Apprenticeship Scheduling;MC Gombolay - 2015 - dspace.mit.edu;2015;https://dspace.mit.edu/handle/1721.1/97689;https://dspace.mit.edu/bitstream/handle/1721.1/97689/MIT-CSAIL-TR-2015-025.pdfsequence=1;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
System and method for providing educational related social/geo/promo link promotional data sets for end user display of interactive ad links promotions and sale of …;S Heath - US Patent App. 13/439,761, 2013 - Google Patents;2013;https://patents.google.com/patent/US20130073387A1/en;No PDF available;situation-aware+AND+choreography+AND+adapt_GoogleScholar.csv;GoogleScholar;1;180;No DOI available;;;;;;;;
A survey on Internet of Things coordination;R Belkeziz, Z Jarir - 2016 Third International Conference on …, 2016 - ieeexplore.ieee.org;2016;https://ieeexplore.ieee.org/abstract/document/7831328/;No PDF available;situation-aware+AND+choreography+AND+behaviou_GoogleScholar.csv;GoogleScholar;1;3;No DOI available;;;;;;;;
Situation aware content driven multimedia service fusion in avionic informatics;C Subramaniam, V Ravikumar - Proceedings of the 11th …, 2012 - pdfs.semanticscholar.org;2012;https://pdfs.semanticscholar.org/13fd/5fc1ea806855798df349566230c109fb2f96.pdf;https://pdfs.semanticscholar.org/13fd/5fc1ea806855798df349566230c109fb2f96.pdf;situation-aware+AND+choreography+AND+behaviou_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
An approach to Discovery with miAamics and jABC;C Kubczak, T Margaria, C Winkler… - 2007 IEEE/WIC/ACM …, 2007 - ieeexplore.ieee.org;2007;https://ieeexplore.ieee.org/abstract/document/4427562/;https://ieeexplore.ieee.org/iel5/4427507/4427508/04427562.pdf;situation-aware+AND+choreography+AND+behaviou_GoogleScholar.csv;GoogleScholar;1;14;No DOI available;;;;;;;;
Coordination and continuity of intensive care unit patient care;A Miller, C Scheinkestel, M Joseph - Human Factors, 2009 - journals.sagepub.com;2009;https://journals.sagepub.com/doi/abs/10.1177/0018720809340032;https://journals.sagepub.com/doi/pdf/10.1177/0018720809340032;situation-aware+AND+choreography+AND+behaviou_GoogleScholar.csv;GoogleScholar;1;31;No DOI available;;;;;;;;
Network attack detection and defense-Manifesto of the Dagstuhl Perspective Workshop;G Carle, F Dressler, RA Kemmerer, H König… - Computer …, 2009 - escholarship.org;2009;https://escholarship.org/content/qt67x468kn/qt67x468kn.pdf;https://escholarship.org/content/qt67x468kn/qt67x468kn.pdf;situation-aware+AND+choreography+AND+behaviou_GoogleScholar.csv;GoogleScholar;1;3;No DOI available;;;;;;;;
ON USING EMOTIONS IN DECISION-MAKING BY SITUATED ROBOTS;S Charhate, A Dani, R Sugandhi, V Patil, AA Khan… - w.mirlabs.net;No year available;http://w.mirlabs.net/his12/download/HIS12_program.pdf;http://w.mirlabs.net/his12/download/HIS12_program.pdf;situation-aware+AND+choreography+AND+behaviou_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
How Can Agents Help in Designing Complex Systems?;K Taveter, M Meriste - Journal of Telecommunication …, 2017 - journal.utem.edu.my;2017;http://journal.utem.edu.my/index.php/jtec/article/view/2669;http://journal.utem.edu.my/index.php/jtec/article/viewFile/2669/1986;situation-aware+AND+choreography+AND+behaviou_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
8. 08102 Manifesto--Perspectives Workshop: Network Attack Detection and Defense;G Carle, F Dressler, RA Kemmerer… - Dagstuhl Seminar …, 2008 - drops.dagstuhl.de;2008;http://drops.dagstuhl.de/opus/volltexte/2008/1491/;http://drops.dagstuhl.de/opus/volltexte/2008/1491/pdf/08102.SWM.Paper.1491.pdf;situation-aware+AND+choreography+AND+behaviou_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
Network attack detection and defense–Manifesto of the Dagstuhl Perspective Workshop March 2nd–6th 2008;G Carle, F Dressler, RA Kemmerer, H Koenig… - … Science-Research and …, 2009 - Springer;2009;https://link.springer.com/article/10.1007/s00450-009-0055-y;https://link.springer.com/content/pdf/10.1007/s00450-009-0055-y.pdf;situation-aware+AND+choreography+AND+behaviou_GoogleScholar.csv;GoogleScholar;1;3;No DOI available;;;;;;;;
ScriptIoT: A script framework for and internet-of-things applications;HC Hsieh, KD Chang, LF Wang… - IEEE Internet of …, 2016 - ieeexplore.ieee.org;2016;https://ieeexplore.ieee.org/abstract/document/7279058/;https://ieeexplore.ieee.org/iel7/6488907/6702522/07279058.pdf;situation-aware+AND+choreography+AND+behaviou_GoogleScholar.csv;GoogleScholar;1;13;No DOI available;;;;;;;;
