title;author;date;link;pdf_link;query;search_engine;nr_found;cite_count;doi;nix;nix;nix;nix;;;;
Signal distribution interface;SD Alden, VE Hanson, MJ Williamson - US Patent App. 14/277,167, 2015 - Google Patents;2015;https://patents.google.com/patent/US20150019979A1/en;No PDF available;context-dependent+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;5;No DOI available;;;;;;;;
Evaluating a location-based application: A hybrid test and simulation environment;R Morla, N Davies - IEEE Pervasive computing, 2004 - ieeexplore.ieee.org;2004;https://ieeexplore.ieee.org/abstract/document/1321028/;https://ieeexplore.ieee.org/iel5/7756/29257/01321028.pdf;context-dependent+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;63;No DOI available;;;;;;;;
HARTEX—a safe real‐time kernel for distributed computer control systems;CK Angelov, IE Ivanov, A Burns - Software: Practice and …, 2002 - Wiley Online Library;2002;https://onlinelibrary.wiley.com/doi/abs/10.1002/spe.435;https://onlinelibrary.wiley.com/doi/pdf/10.1002/spe.435;context-dependent+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;23;No DOI available;;;;;;;;
Wireless sensor networks-new challenges in software engineering;J Blumenthal, M Handy, F Golatowski… - EFTA 2003. 2003 …, 2003 - ieeexplore.ieee.org;2003;https://ieeexplore.ieee.org/abstract/document/1247755/;https://ieeexplore.ieee.org/iel5/8826/27939/01247755.pdf;context-dependent+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;122;No DOI available;;;;;;;;
Cooperative agents and recognition systems (CARS) for drivers and passengers;LE Julia, AJ Cheyer - Proceedings 1998 Australasian …, 1998 - ieeexplore.ieee.org;1998;https://ieeexplore.ieee.org/abstract/document/732192/;No PDF available;context-dependent+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;7;No DOI available;;;;;;;;
N Berente;N Berente, Y Yoo, K Lyytinen - 2008 Academy of Management Annual Meeting, 2008;2008;/citations?user=xKzbu4QAAAAJ&hl=de&oi=sra;No PDF available;context-dependent+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;2;No DOI available;;;;;;;;
Distributed configuration and processing for industrial sensor networks;J Cecílio, P Furtado - Proceedings of the 6th International Workshop on …, 2011 - dl.acm.org;2011;https://dl.acm.org/citation.cfm?id=2090300;No PDF available;context-dependent+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;5;No DOI available;;;;;;;;
Agent-based negotiation of service level agreements for web service compositions;MB Chhetri, S Goh, J Lin, J Brzotowski… - Proceedings of the …, 2007 - researchgate.net;2007;https://www.researchgate.net/profile/Jakub_Brzostowski/publication/200017897_Agent-based_Negotiation_of_Service_Level_Agreements_for_Web_Service_Compositions/links/0fcfd50bde4140a450000000/Agent-based-Negotiation-of-Service-Level-Agreements-for-Web-Service-Compositions.pdf;https://www.researchgate.net/profile/Jakub_Brzostowski/publication/200017897_Agent-based_Negotiation_of_Service_Level_Agreements_for_Web_Service_Compositions/links/0fcfd50bde4140a450000000/Agent-based-Negotiation-of-Service-Level-Agreements-for-Web-Service-Compositions.pdf;context-dependent+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;10;No DOI available;;;;;;;;
CASD: Management of a context-aware service directory;C Doulkeridis, M Vazirgiannis - Pervasive and mobile computing, 2008 - Elsevier;2008;https://www.sciencedirect.com/science/article/pii/S1574119208000412;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.456.5408&rep=rep1&type=pdf;context-dependent+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;17;No DOI available;;;;;;;;
Dynamic distribution and layouting of model-based user interfaces in smart environments;D Roscher, G Lehmann, V Schwartze… - … -Driven Development of …, 2011 - Springer;2011;https://link.springer.com/chapter/10.1007/978-3-642-14562-9_9;No PDF available;context-dependent+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;18;No DOI available;;;;;;;;
Automatically composing reusable software components for mobile devices;J White, DC Schmidt, E Wuchner… - Journal of the Brazilian …, 2008 - Springer;2008;https://link.springer.com/article/10.1007/BF03192550;https://link.springer.com/content/pdf/10.1007/BF03192550.pdf;context-dependent+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;30;No DOI available;;;;;;;;
Learning object systems as constructivist learning environments: Related assumptions  theories  and applications;B Bannan-Ritland, N Dabbagh… - The instructional use of …, 2002 - members.aect.org;2002;http://members.aect.org/publications/InstructionalUseofLearningObjects.pdf#page=63;http://members.aect.org/publications/InstructionalUseofLearningObjects.pdf#page=63;context-dependent+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;240;No DOI available;;;;;;;;
Beyond the connectome: how neuromodulators shape neural circuits;CI Bargmann - Bioessays, 2012 - Wiley Online Library;2012;https://onlinelibrary.wiley.com/doi/abs/10.1002/bies.201100185;https://onlinelibrary.wiley.com/doi/full/10.1002/bies.201100185;context-dependent+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;336;No DOI available;;;;;;;;
Third-party-initiated Context-aware Real-time Charging and Billing on an Open SOA Platform;FC Bormann, S Flake, J Tacken… - … Conference on Advanced …, 2008 - ieeexplore.ieee.org;2008;https://ieeexplore.ieee.org/abstract/document/4483111/;https://ieeexplore.ieee.org/iel5/4482830/4482831/04483111.pdf;context-dependent+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;8;No DOI available;;;;;;;;
Meta-programming composers in second-generation component systems;U Assmann - Systems Implementation 2000, 1998 - Springer;2000;https://link.springer.com/chapter/10.1007/978-0-387-35350-0_17;https://pdfs.semanticscholar.org/fdf9/f5188a6494a831f4fc53fbcc31c1b84413b5.pdf;context-dependent+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;18;No DOI available;;;;;;;;
An integration framework for developing interactive robots;J Fritsch, S Wrede - Software Engineering for Experimental Robotics, 2007 - Springer;2007;https://link.springer.com/chapter/10.1007/978-3-540-68951-5_17;https://www.researchgate.net/profile/Jannik_Fritsch/publication/226617666_An_Integration_Framework_for_Developing_Interactive_Robots/links/0fcfd50d99e96498a1000000/An-Integration-Framework-for-Developing-Interactive-Robots.pdf;context-dependent+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;26;No DOI available;;;;;;;;
Composition in the CORBA Component Model;K Balasubramanian - Universidad de San. Louis, consultado en …, 2006 - sunsite2.icm.edu.pl;2006;http://sunsite2.icm.edu.pl/packages/ace/ACE/PDF/CCM-MS.pdf;http://sunsite2.icm.edu.pl/packages/ace/ACE/PDF/CCM-MS.pdf;context-dependent+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;1;No DOI available;;;;;;;;
Introducing mixin layers to support the development of context-aware systems;B Desmet, J Vallejos… - … European Workshop on …, 2006 - pdfs.semanticscholar.org;2006;https://pdfs.semanticscholar.org/433a/4794dca46c4f53b6273086ca6d0f791c99c6.pdf#page=31;https://pdfs.semanticscholar.org/433a/4794dca46c4f53b6273086ca6d0f791c99c6.pdf#page=31;context-dependent+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;5;No DOI available;;;;;;;;
Event-related potential studies of associative recognition and recall: electrophysiological evidence for context dependent retrieval processes;DI Donaldson, MD Rugg - Cognitive Brain Research, 1999 - Elsevier;1999;https://www.sciencedirect.com/science/article/pii/S0926641098000512;http://www.pil.psych.stir.ac.uk/OLD%20Site/documents/DonaldsonRuggCBR1999.pdf;context-dependent+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;118;No DOI available;;;;;;;;
From event structure to scale structure: Degree modification in deverbal adjectives;C Kennedy, L McNally - Semantics and linguistic theory, 1999 - journals.linguisticsociety.org;1999;http://journals.linguisticsociety.org/proceedings/index.php/SALT/article/viewFile/2820/2560;http://journals.linguisticsociety.org/proceedings/index.php/SALT/article/viewFile/2820/2560;context-dependent+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;180;No DOI available;;;;;;;;
Portable electronic device with content-dependent touch sensitivity;B Ording, S Forstall, G Christie, SO Lemay… - US Patent …, 2011 - Google Patents;2011;https://patents.google.com/patent/US7956846B2/en;No PDF available;context-dependent+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;79;No DOI available;;;;;;;;
Outlier responses reflect sensitivity to statistical structure in the human brain;MI Garrido, M Sahani, RJ Dolan - PLoS Computational Biology, 2013 - journals.plos.org;2013;https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1002999;https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1002999;context-dependent+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;59;No DOI available;;;;;;;;
The context-sensitive cognitive architecture DUAL;B Kokinov - Proceedings of the Sixteenth Annual Conference of …, 1994 - 193.171.142.190;1994;http://193.171.142.190/rascalli/publications/dualambr_docs/dual_ctx.pdf;http://193.171.142.190/rascalli/publications/dualambr_docs/dual_ctx.pdf;context-dependent+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;91;No DOI available;;;;;;;;
Improved structure  function and compatibility for CellProfiler: modular high-throughput image analysis software;L Kamentsky, TR Jones, A Fraser, MA Bray… - …, 2011 - academic.oup.com;2011;https://academic.oup.com/bioinformatics/article-abstract/27/8/1179/228479;https://academic.oup.com/bioinformatics/article/27/8/1179/228479;context-dependent+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;580;No DOI available;;;;;;;;
Conditional fuzzy clustering in the design of radial basis function neural networks;W Pedrycz - IEEE Transactions on Neural Networks, 1998 - ieeexplore.ieee.org;1998;https://ieeexplore.ieee.org/abstract/document/701174/;https://ieeexplore.ieee.org/iel4/72/15076/00701174.pdf;context-dependent+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;480;No DOI available;;;;;;;;
Representation and processing of structures with binary sparse distributed codes;DA Rachkovskij - IEEE Transactions on Knowledge and Data …, 2001 - ieeexplore.ieee.org;2001;https://ieeexplore.ieee.org/abstract/document/917565/;https://ieeexplore.ieee.org/iel5/69/19821/00917565.pdf;context-dependent+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;71;No DOI available;;;;;;;;
Movement dynamics reflect a functional role for weak coupling and role structure in dyadic problem solving;DH Abney, A Paxton, R Dale, CT Kello - Cognitive processing, 2015 - Springer;2015;https://link.springer.com/article/10.1007/s10339-015-0648-2;https://link.springer.com/article/10.1007/s10339-015-0648-2;context-dependent+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;34;No DOI available;;;;;;;;
DISTRIBUTED MORPHOLOGY AND;M Halle, A Marantz - Morphology: Critical Concepts in Linguistics, 2004 - books.google.com;2004;https://books.google.de/books?hl=de&lr=&id=QBsKpjIh3J8C&oi=fnd&pg=PA381&dq=context-dependent+AND+distributed+composition+AND+sensitiv&ots=JjxyVYJo-x&sig=ELDQnHKFNoK-pkCuI532bjx4sf4;No PDF available;context-dependent+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;5132;No DOI available;;;;;;;;
Context-dependent control of alternative splicing by RNA-binding proteins;XD Fu, M Ares Jr - Nature Reviews Genetics, 2014 - nature.com;2014;https://www.nature.com/articles/nrg3778;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc4440546/;context-dependent+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;398;No DOI available;;;;;;;;
Connectionism and the problem of systematicity: Why Smolensky's solution doesn't work;J Fodor, BP McLaughlin - Cognition, 1990 - Elsevier;1990;https://www.sciencedirect.com/science/article/pii/001002779090014B;https://pdfs.semanticscholar.org/cb2b/8dab4908f0a3b6ee0cdff1fdc380c501e207.pdf;context-dependent+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;547;No DOI available;;;;;;;;
Inferring road speeds for context-sensitive routing;EJ Horvitz, S Srinivasan, MS Subramani… - US Patent …, 2010 - Google Patents;2010;https://patents.google.com/patent/US7706964B2/en;No PDF available;context-dependent+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;212;No DOI available;;;;;;;;
Reduced sensitivity to linguistic context in schizophrenic thought disorder: evidence from on-line monitoring for words in linguistically anomalous sentences.;GR Kuperberg, PK McGuire… - Journal of abnormal …, 1998 - psycnet.apa.org;1998;https://psycnet.apa.org/doiLanding?doi=10.1037/0021-843X.107.3.423;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.538.1686&rep=rep1&type=pdf;context-dependent+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;168;No DOI available;;;;;;;;
Context-dependent force coding in motor and premotor cortical areas;MC Hepp-Reymond, M Kirkpatrick-Tanner… - Experimental brain …, 1999 - Springer;1999;https://link.springer.com/article/10.1007/s002210050827;https://link.springer.com/content/pdf/10.1007/s002210050827.pdf;context-dependent+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;109;No DOI available;;;;;;;;
A baseline security policy for distributed healthcare information systems;D Gritzalis - Computers & Security, 1997 - Elsevier;1997;https://www.sciencedirect.com/science/article/pii/S0167404897000096;http://scholar.google.de/scholar?output=instlink&nossl=1&q=info:wqoPNXImGN0J:scholar.google.com/&hl=de&as_sdt=0,5&scillfp=2630986736309320421&oi=lle;context-dependent+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;60;No DOI available;;;;;;;;
Context-aware mobile computing: Learning context-dependent personal preferences from a wearable sensor array;A Krause, A Smailagic… - IEEE Transactions on …, 2006 - ieeexplore.ieee.org;2006;https://ieeexplore.ieee.org/abstract/document/1563997/;https://ieeexplore.ieee.org/iel5/7755/33192/01563997.pdf;context-dependent+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;228;No DOI available;;;;;;;;
Context-dependent relationships between the BMPs gbb and dpp during development of the Drosophila wing imaginal disk;RP Ray, KA Wharton - Development, 2001 - dev.biologists.org;2001;http://dev.biologists.org/content/128/20/3913.short;http://dev.biologists.org/content/develop/128/20/3913.full.pdf;context-dependent+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;91;No DOI available;;;;;;;;
The instability of graded structure: Implications for the nature of concepts;LW Barsalou - Concepts and conceptual development …, 1987 - pdfs.semanticscholar.org;1987;https://pdfs.semanticscholar.org/b14d/961c846075ca67ec11cf60ea7b0bc6ea17cd.pdf;https://pdfs.semanticscholar.org/b14d/961c846075ca67ec11cf60ea7b0bc6ea17cd.pdf;context-dependent+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;1296;No DOI available;;;;;;;;
Context-sensitive data integration and prediction of biological networks;CL Myers, OG Troyanskaya - Bioinformatics, 2007 - academic.oup.com;2007;https://academic.oup.com/bioinformatics/article-abstract/23/17/2322/261887;https://academic.oup.com/bioinformatics/article/23/17/2322/261887;context-dependent+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;120;No DOI available;;;;;;;;
